"","YEAR","HAUL_DATE","SPECIES","FMP_AREA","EXTRAPOLATED_WEIGHT"
"3067",2019,2019-05-08,301,"GOA",47398
"3068",2019,2019-05-08,301,"GOA",64738.92
"3069",2019,2019-05-11,301,"GOA",66344
"3070",2019,2019-05-12,301,"GOA",29474
"3071",2019,2019-05-14,301,"GOA",28887.1
"3072",2019,2019-05-14,301,"GOA",22360.61
"3073",2019,2019-07-30,301,"GOA",10072.59
"3074",2019,2019-07-30,301,"GOA",4063.41
"3075",2019,2019-07-30,301,"GOA",5170.99
"3076",2019,2019-07-30,301,"GOA",6281.1
"3077",2019,2019-08-10,301,"GOA",404.6
"3078",2019,2019-08-10,301,"GOA",36.11
"3079",2019,2019-08-10,301,"GOA",10.03
"3080",2019,2019-05-14,301,"GOA",36010.22
"3081",2019,2019-05-06,301,"GOA",20111.36
"3082",2019,2019-05-06,301,"GOA",14518.25
"3083",2019,2019-05-06,301,"GOA",18581.85
"3084",2019,2019-05-06,301,"GOA",43503.94
"3085",2019,2019-05-07,301,"GOA",9816.27
"3086",2019,2019-08-10,301,"GOA",8716.71
"3087",2019,2019-08-11,301,"GOA",6431.49
"3088",2019,2019-08-11,301,"GOA",2362.66
"3089",2019,2019-08-11,301,"GOA",1274.7
"3090",2019,2019-08-11,301,"GOA",8433.83
"3091",2019,2019-08-12,301,"GOA",13146.69
"3092",2019,2019-08-12,301,"GOA",15431.11
"3093",2019,2019-08-12,301,"GOA",7190.11
"3094",2019,2019-08-12,301,"GOA",7821.2
"3095",2019,2019-08-13,301,"GOA",6576.83
"3096",2019,2019-08-13,301,"GOA",8942.76
"3097",2019,2019-08-13,301,"GOA",9113.08
"3098",2019,2019-08-13,301,"GOA",10943
"3099",2019,2019-08-14,301,"GOA",8584.46
"3100",2019,2019-08-14,301,"GOA",8455.36
"3101",2019,2019-08-04,301,"GOA",6206.45
"3102",2019,2019-08-04,301,"GOA",3857.56
"3103",2019,2019-08-04,301,"GOA",2040.88
"3104",2019,2019-08-23,301,"GOA",854.18
"3105",2019,2019-08-24,301,"GOA",1674.26
"3106",2019,2019-08-24,301,"GOA",689.1
"3107",2019,2019-08-24,301,"GOA",2602.64
"3108",2019,2019-08-24,301,"GOA",972.19
"3109",2019,2019-08-24,301,"GOA",4197.82
"3110",2019,2019-08-25,301,"GOA",2459.42
"3111",2019,2019-08-25,301,"GOA",1375.19
"3112",2019,2019-08-26,301,"GOA",2265.9
"3113",2019,2019-08-26,301,"GOA",1335.61
"3114",2019,2019-08-26,301,"GOA",473.42
"3115",2019,2019-08-26,301,"GOA",834.99
"3116",2019,2019-08-26,301,"GOA",1038.17
"3117",2019,2019-08-26,301,"GOA",1517.68
"3118",2019,2019-05-12,301,"GOA",22.23
"3119",2019,2019-05-12,301,"GOA",13385.5
"3120",2019,2019-05-12,301,"GOA",12116.57
"3121",2019,2019-05-12,301,"GOA",10855.79
"3122",2019,2019-05-12,301,"GOA",9805.23
"3123",2019,2019-05-13,301,"GOA",9686.81
"3124",2019,2019-05-13,301,"GOA",4622.07
"3125",2019,2019-05-13,301,"GOA",4106.1
"3126",2019,2019-05-15,301,"GOA",7717.97
"3127",2019,2019-07-31,301,"GOA",1284.86
"3128",2019,2019-07-31,301,"GOA",821.01
"3129",2019,2019-07-31,301,"GOA",2070.11
"3130",2019,2019-07-31,301,"GOA",3350.69
"3131",2019,2019-07-31,301,"GOA",21.14
"3132",2019,2019-08-01,301,"GOA",7939.32
"3133",2019,2019-08-01,301,"GOA",3520.31
"3134",2019,2019-08-01,301,"GOA",8720.65
"3135",2019,2019-08-01,301,"GOA",5498.57
"3136",2019,2019-08-01,301,"GOA",7732.65
"3137",2019,2019-08-01,301,"GOA",3323.4
"3138",2019,2019-08-02,301,"GOA",1295.12
"3139",2019,2019-08-02,301,"GOA",4000.95
"3140",2019,2019-08-02,301,"GOA",4775.37
"3141",2019,2019-08-02,301,"GOA",6220.18
"3142",2019,2019-08-02,301,"GOA",1942.73
"3143",2019,2019-08-02,301,"GOA",7510.37
"3144",2019,2019-08-03,301,"GOA",5332.99
"3145",2019,2019-08-03,301,"GOA",3062.88
"3146",2019,2019-08-03,301,"GOA",2649.82
"3147",2019,2019-08-03,301,"GOA",1820.08
"3148",2019,2019-08-04,301,"GOA",3277.43
"3149",2019,2019-08-05,301,"GOA",269.31
"3150",2019,2019-08-05,301,"GOA",8936.58
"3151",2019,2019-08-05,301,"GOA",5317.95
"3152",2019,2019-08-05,301,"GOA",4369.31
"3153",2019,2019-08-05,301,"GOA",5723.1
"3154",2019,2019-08-05,301,"GOA",3376.13
"3155",2019,2019-08-05,301,"GOA",945.68
"3156",2019,2019-08-06,301,"GOA",250.92
"3157",2019,2019-08-03,301,"GOA",805.37
"3158",2019,2019-08-23,301,"GOA",213.12
"3159",2019,2019-08-23,301,"GOA",1276.72
"3160",2019,2019-08-23,301,"GOA",326.79
"3161",2019,2019-08-23,301,"GOA",170.91
"3162",2019,2019-07-23,301,"GOA",840.4
"3163",2019,2019-07-24,301,"GOA",28.31
"3164",2019,2019-07-24,301,"GOA",2131.73
"3165",2019,2019-07-24,301,"GOA",9198.36
"3166",2019,2019-07-28,301,"GOA",25098
"3167",2019,2019-07-29,301,"GOA",137.75
"3168",2019,2019-07-29,301,"GOA",102.4
"3169",2019,2019-06-27,301,"GOA",1551.06
"3170",2019,2019-06-30,301,"GOA",17844
"3171",2019,2019-06-30,301,"GOA",37941
"3172",2019,2019-07-03,301,"GOA",40705
"3173",2019,2019-07-03,301,"GOA",26085
"3174",2019,2019-07-06,301,"GOA",35909.51
"3175",2019,2019-07-23,301,"GOA",5564.63
"3176",2019,2019-07-23,301,"GOA",13452.13
"3177",2019,2019-07-23,301,"GOA",951.45
"3178",2019,2019-07-23,301,"GOA",9414.86
"3179",2019,2019-07-23,301,"GOA",4388.91
"3180",2019,2019-07-24,301,"GOA",14150.88
"3181",2019,2019-07-24,301,"GOA",16643.63
"3182",2019,2019-07-24,301,"GOA",26462.32
"3183",2019,2019-07-24,301,"GOA",37317.24
"3184",2019,2019-07-25,301,"GOA",11848.6
"3185",2019,2019-07-06,301,"GOA",90425
"3186",2019,2019-07-09,301,"GOA",5849.65
"3187",2019,2019-07-09,301,"GOA",125.03
"3188",2019,2019-07-10,301,"GOA",33477.36
"3189",2019,2019-07-10,301,"GOA",41916.89
"3190",2019,2019-07-15,301,"GOA",776.33
"3191",2019,2019-07-16,301,"GOA",762.99
"3192",2019,2019-07-16,301,"GOA",14794.13
"3193",2019,2019-07-16,301,"GOA",352.63
"3194",2019,2019-07-17,301,"GOA",5855.22
"3195",2019,2019-07-17,301,"GOA",61.09
"3196",2019,2019-07-21,301,"GOA",34169.93
"3197",2019,2019-07-21,301,"GOA",4566.49
"3198",2019,2019-07-21,301,"GOA",12829
"3199",2019,2019-07-23,301,"GOA",310.02
"3200",2019,2019-07-31,301,"GOA",14942.63
"3201",2019,2019-07-31,301,"GOA",11142.08
"3202",2019,2019-07-31,301,"GOA",14813.27
"3203",2019,2019-07-31,301,"GOA",4045.36
"3204",2019,2019-07-31,301,"GOA",213.65
"3205",2019,2019-08-01,301,"GOA",965.51
"3206",2019,2019-08-01,301,"GOA",10769.78
"3207",2019,2019-08-01,301,"GOA",24708.91
"3208",2019,2019-08-01,301,"GOA",23876.55
"3209",2019,2019-08-01,301,"GOA",21597.07
"3210",2019,2019-08-01,301,"GOA",25132.12
"3211",2019,2019-08-02,301,"GOA",78.87
"3212",2019,2019-08-02,301,"GOA",14724.11
"3213",2019,2019-08-02,301,"GOA",15878.54
"3214",2019,2019-08-02,301,"GOA",39157.39
"3215",2019,2019-07-25,301,"GOA",22295.81
"3216",2019,2019-07-25,301,"GOA",2857.86
"3217",2019,2019-07-25,301,"GOA",11340
"3218",2019,2019-07-25,301,"GOA",113.68
"3219",2019,2019-07-26,301,"GOA",3856.97
"3220",2019,2019-07-26,301,"GOA",7604.73
"3221",2019,2019-07-26,301,"GOA",18661.42
"3222",2019,2019-07-26,301,"GOA",4186.9
"3223",2019,2019-07-27,301,"GOA",160.24
"3224",2019,2019-07-27,301,"GOA",112.35
"3225",2019,2019-07-27,301,"GOA",11848.22
"3226",2019,2019-07-27,301,"GOA",28951.11
"3227",2019,2019-07-27,301,"GOA",28649.16
"3228",2019,2019-07-28,301,"GOA",4916.27
"3229",2019,2019-07-28,301,"GOA",65.55
"3230",2019,2019-07-28,301,"GOA",21031.53
"3231",2019,2019-07-28,301,"GOA",47057.06
"3232",2019,2019-07-30,301,"GOA",24072.66
"3233",2019,2019-07-30,301,"GOA",15655.18
"3234",2019,2019-07-31,301,"GOA",31112.68
"3235",2019,2019-08-27,301,"GOA",38.78
"3236",2019,2019-08-27,301,"GOA",59.3
"3237",2019,2019-08-27,301,"GOA",4159.04
"3238",2019,2019-08-27,301,"GOA",4513.52
"3239",2019,2019-08-27,301,"GOA",4259.56
"3240",2019,2019-08-28,301,"GOA",11.94
"3241",2019,2019-08-28,301,"GOA",188.5
"3242",2019,2019-08-28,301,"GOA",4735.43
"3243",2019,2019-08-28,301,"GOA",2503.54
"3244",2019,2019-08-28,301,"GOA",1625.2
"3245",2019,2019-08-29,301,"GOA",8215.93
"3246",2019,2019-08-29,301,"GOA",1757.8
"3247",2019,2019-08-29,301,"GOA",1281.38
"3248",2019,2019-08-30,301,"GOA",3568.69
"3249",2019,2019-08-30,301,"GOA",3356.81
"3250",2019,2019-11-09,301,"GOA",25847.75
"3251",2019,2019-06-15,301,"GOA",33547.18
"3252",2019,2019-06-16,301,"GOA",5727.31
"3253",2019,2019-06-18,301,"GOA",5782.5
"3254",2019,2019-06-18,301,"GOA",53.06
"3255",2019,2019-06-18,301,"GOA",20.99
"3256",2019,2019-06-18,301,"GOA",2114.6
"3257",2019,2019-06-18,301,"GOA",103.66
"3258",2019,2019-09-22,301,"GOA",8123.17
"3259",2019,2019-09-22,301,"GOA",749.82
"3260",2019,2019-06-25,301,"GOA",39591.04
"3261",2019,2019-06-25,301,"GOA",25623.84
"3262",2019,2019-06-25,301,"GOA",19330.37
"3263",2019,2019-06-26,301,"GOA",25464.61
"3264",2019,2019-06-26,301,"GOA",224.39
"3265",2019,2019-07-07,301,"GOA",9600.89
"3266",2019,2019-07-07,301,"GOA",34158.9
"3267",2019,2019-07-07,301,"GOA",37727.68
"3268",2019,2019-07-07,301,"GOA",42370.71
"3269",2019,2019-07-08,301,"GOA",4494.15
"3270",2019,2019-07-08,301,"GOA",18466.87
"3271",2019,2019-07-08,301,"GOA",28102.2
"3272",2019,2019-07-08,301,"GOA",41633.4
"3273",2019,2019-03-05,301,"GOA",82.47
"3274",2019,2019-03-05,301,"GOA",51.33
"3275",2019,2019-03-06,301,"GOA",30.21
"3276",2019,2019-06-25,301,"GOA",7119.78
"3277",2019,2019-06-26,301,"GOA",161.79
"3278",2019,2019-06-26,301,"GOA",52.63
"3279",2019,2019-06-27,301,"GOA",76.72
"3280",2019,2019-06-27,301,"GOA",428.32
"3281",2019,2019-06-21,301,"GOA",29279.63
"3282",2019,2019-06-21,301,"GOA",25920.62
"3283",2019,2019-06-22,301,"GOA",37643.74
"3284",2019,2019-06-22,301,"GOA",49481.57
"3285",2019,2019-06-22,301,"GOA",43749.16
"3286",2019,2019-06-08,301,"GOA",85.88
"3287",2019,2019-06-08,301,"GOA",3619.91
"3288",2019,2019-06-08,301,"GOA",3558.37
"3289",2019,2019-06-08,301,"GOA",27491.89
"3290",2019,2019-06-08,301,"GOA",15133.51
"3291",2019,2019-06-13,301,"GOA",23798.77
"3292",2019,2019-06-23,301,"GOA",25247.4
"3293",2019,2019-06-23,301,"GOA",19524.18
"3294",2019,2019-06-23,301,"GOA",37861.93
"3295",2019,2019-06-23,301,"GOA",29183.3
"3296",2019,2019-06-23,301,"GOA",10939.7
"3297",2019,2019-06-24,301,"GOA",18699.24
"3298",2019,2019-06-24,301,"GOA",38013.7
"3299",2019,2019-06-24,301,"GOA",36621.46
"3300",2019,2019-05-18,301,"GOA",17693.56
"3301",2019,2019-05-18,301,"GOA",9051
"3302",2019,2019-06-13,301,"GOA",35339.46
"3303",2019,2019-06-14,301,"GOA",40402.5
"3304",2019,2019-06-14,301,"GOA",21525.53
"3305",2019,2019-06-14,301,"GOA",17274.57
"3306",2019,2019-06-14,301,"GOA",27312.98
"3307",2019,2019-06-15,301,"GOA",47110.84
"3308",2019,2019-06-15,301,"GOA",51257.42
"3309",2019,2019-06-15,301,"GOA",26103.94
"3310",2019,2019-05-08,301,"GOA",40046
"3311",2019,2019-05-08,301,"GOA",48927
"3312",2019,2019-06-09,301,"GOA",40639.33
"3313",2019,2019-06-09,301,"GOA",12865.18
"3314",2019,2019-06-10,301,"GOA",430.22
"3315",2019,2019-06-24,301,"GOA",33888.27
"3316",2019,2019-06-25,301,"GOA",8842.51
"3317",2019,2019-06-25,301,"GOA",17140.36
"3318",2019,2019-06-30,301,"GOA",38042.28
"3319",2019,2019-06-30,301,"GOA",247.58
"3320",2019,2019-06-30,301,"GOA",70.34
"3321",2019,2019-07-04,301,"GOA",12518.71
"3322",2019,2019-07-04,301,"GOA",33749.29
"3323",2019,2019-07-04,301,"GOA",54839.53
"3324",2019,2019-07-05,301,"GOA",17255.91
"3325",2019,2019-07-05,301,"GOA",36358
"3326",2019,2019-07-05,301,"GOA",70691.75
"3327",2019,2019-07-05,301,"GOA",2825.45
"3328",2019,2019-07-06,301,"GOA",20668.32
"3329",2019,2019-07-06,301,"GOA",15237.03
"3330",2019,2019-07-06,301,"GOA",32627
"3331",2019,2019-07-06,301,"GOA",29911.72
"3332",2019,2019-07-06,301,"GOA",19801.77
"3333",2019,2019-07-07,301,"GOA",19023.5
"3334",2019,2019-07-07,301,"GOA",9169.05
"3335",2019,2019-05-20,301,"GOA",25226
"3336",2019,2019-05-20,301,"GOA",6157.04
"3337",2019,2019-05-21,301,"GOA",17808.78
"3338",2019,2019-05-21,301,"GOA",2155.44
"3339",2019,2019-05-22,301,"GOA",11800
"3340",2019,2019-06-10,301,"GOA",53738.6
"3341",2019,2019-06-10,301,"GOA",65316.17
"3342",2019,2019-06-11,301,"GOA",22912.95
"3343",2019,2019-06-11,301,"GOA",29813.38
"3344",2019,2019-06-11,301,"GOA",25447.77
"3345",2019,2019-06-11,301,"GOA",825.26
"3346",2019,2019-06-12,301,"GOA",11679.15
"3347",2019,2019-06-12,301,"GOA",7251.28
"3348",2019,2019-08-11,301,"GOA",161.02
"3349",2019,2019-03-04,301,"GOA",458.64
"3350",2019,2019-03-04,301,"GOA",92.46
"3351",2019,2019-03-04,301,"GOA",149.18
"3352",2019,2019-03-04,301,"GOA",837.23
"3353",2019,2019-08-12,301,"GOA",38
"3354",2019,2019-08-15,301,"GOA",147.17
"3355",2019,2019-08-16,301,"GOA",150.67
"3356",2019,2019-08-18,301,"GOA",40.99
"3357",2019,2019-07-10,301,"GOA",32653.54
"3358",2019,2019-06-27,301,"GOA",15397.91
"3359",2019,2019-06-27,301,"GOA",442.27
"3360",2019,2019-06-28,301,"GOA",6631
"3361",2019,2019-06-28,301,"GOA",52508.75
"3362",2019,2019-06-28,301,"GOA",213.83
"3363",2019,2019-09-06,301,"GOA",57.06
"3364",2019,2019-09-06,301,"GOA",147.56
"3365",2019,2019-09-07,301,"GOA",400.02
"3366",2019,2019-09-07,301,"GOA",7140.74
"3367",2019,2019-09-07,301,"GOA",29920.52
"3368",2019,2019-09-07,301,"GOA",764.94
"3369",2019,2019-06-29,301,"GOA",61.31
"3370",2019,2019-06-30,301,"GOA",23342.19
"3371",2019,2019-08-05,301,"GOA",6205
"3372",2019,2019-08-08,301,"GOA",50.06
"3373",2019,2019-08-08,301,"GOA",6.25
"3374",2019,2019-08-09,301,"GOA",180.35
"3375",2019,2019-08-09,301,"GOA",56.72
"3376",2019,2019-08-09,301,"GOA",103.5
"3377",2019,2019-08-09,301,"GOA",396.96
"3378",2019,2019-08-10,301,"GOA",14949.5
"3379",2019,2019-07-08,301,"GOA",20997.83
"3380",2019,2019-07-09,301,"GOA",10497.75
"3381",2019,2019-07-09,301,"GOA",12916.28
"3382",2019,2019-07-09,301,"GOA",20305.01
"3383",2019,2019-07-09,301,"GOA",19017.09
"3384",2019,2019-07-09,301,"GOA",37377.43
"3385",2019,2019-07-09,301,"GOA",45230.96
"3386",2019,2019-07-10,301,"GOA",20379.45
"3387",2019,2019-09-08,301,"GOA",353.75
"3388",2019,2019-09-08,301,"GOA",6314.2
"3389",2019,2019-09-08,301,"GOA",6996.41
"3390",2019,2019-09-08,301,"GOA",757.16
"3391",2019,2019-09-08,301,"GOA",15935.04
"3392",2019,2019-09-09,301,"GOA",25829.75
"3393",2019,2019-09-09,301,"GOA",18956.79
"3394",2019,2019-08-06,301,"GOA",116.08
"3395",2019,2019-08-09,301,"GOA",59.19
"3396",2019,2019-06-28,301,"GOA",56.57
"3397",2019,2019-07-10,301,"GOA",33059.62
"3398",2019,2019-07-11,301,"GOA",2043.64
"3399",2019,2019-07-11,301,"GOA",1526.87
"3400",2019,2019-07-11,301,"GOA",2977.58
"3401",2019,2019-07-11,301,"GOA",5774.21
"3402",2019,2019-07-12,301,"GOA",7322.61
"3403",2019,2019-07-12,301,"GOA",3297.05
"3404",2019,2019-07-12,301,"GOA",6145.93
"3405",2019,2019-07-12,301,"GOA",1975.6
"3406",2019,2019-06-28,301,"GOA",66.62
"3407",2019,2019-06-29,301,"GOA",30739.95
"3408",2019,2019-06-29,301,"GOA",584.34
"3409",2019,2019-03-05,301,"GOA",443.58
"3410",2019,2019-03-05,301,"GOA",1116.98
"3411",2019,2019-03-05,301,"GOA",253.9
"3412",2019,2019-09-04,301,"GOA",17649.29
"3413",2019,2019-09-04,301,"GOA",21172.03
"3414",2019,2019-09-06,301,"GOA",350.8
"3415",2019,2019-09-07,301,"GOA",23.95
"3416",2019,2019-06-12,301,"GOA",54.48
"3417",2019,2019-06-12,301,"GOA",7172.29
"3418",2019,2019-06-12,301,"GOA",9411.93
"3419",2019,2019-06-13,301,"GOA",35542.33
"3420",2019,2019-06-13,301,"GOA",9804.96
"3421",2019,2019-05-21,301,"GOA",1542.35
"3422",2019,2019-05-22,301,"GOA",30221
"3423",2019,2019-06-15,301,"GOA",29370.77
"3424",2019,2019-06-16,301,"GOA",43883.22
"3425",2019,2019-06-16,301,"GOA",37543.29
"3426",2019,2019-06-16,301,"GOA",25795.98
"3427",2019,2019-06-16,301,"GOA",22303.89
"3428",2019,2019-06-16,301,"GOA",23353.18
"3429",2019,2019-06-17,301,"GOA",59903.47
"3430",2019,2019-06-17,301,"GOA",19245.67
"3431",2019,2019-06-17,301,"GOA",53521.49
"3432",2019,2019-06-18,301,"GOA",24945.82
"3433",2019,2019-06-18,301,"GOA",42621.6
"3434",2019,2019-06-18,301,"GOA",29927.12
"3435",2019,2019-06-21,301,"GOA",20214.42
"3436",2019,2019-06-21,301,"GOA",30967.87
"3437",2019,2019-09-25,301,"GOA",4467.48
"3438",2019,2019-09-25,301,"GOA",1876.76
"3439",2019,2019-05-28,301,"GOA",662.46
"3440",2019,2019-05-29,301,"GOA",18298
"3441",2019,2019-05-29,301,"GOA",899.21
"3442",2019,2019-05-30,301,"GOA",2819.82
"3443",2019,2019-06-01,301,"GOA",53.26
"3444",2019,2019-05-13,301,"GOA",2033.85
"3445",2019,2019-05-14,301,"GOA",401.24
"3446",2019,2019-05-14,301,"GOA",999.19
"3447",2019,2019-05-14,301,"GOA",955.48
"3448",2019,2019-05-17,301,"GOA",52.47
"3449",2019,2019-05-17,301,"GOA",88.26
"3450",2019,2019-05-17,301,"GOA",12085.01
"3451",2019,2019-05-12,301,"GOA",1328.97
"3452",2019,2019-05-12,301,"GOA",4145.68
"3453",2019,2019-05-12,301,"GOA",17150
"3454",2019,2019-05-13,301,"GOA",18618.31
"3455",2019,2019-05-13,301,"GOA",5314.75
"3456",2019,2019-05-18,301,"GOA",69180
"3457",2019,2019-05-18,301,"GOA",3945.68
"3458",2019,2019-05-18,301,"GOA",901.42
"3459",2019,2019-05-20,301,"GOA",3840.58
"3460",2019,2019-05-20,301,"GOA",35930
"3461",2019,2019-05-21,301,"GOA",37659
"3462",2019,2019-05-21,301,"GOA",7583.68
"3463",2019,2019-06-02,301,"GOA",37075.15
"3464",2019,2019-06-02,301,"GOA",40740
"3465",2019,2019-06-03,301,"GOA",14494.68
"3466",2019,2019-06-03,301,"GOA",33168.97
"3467",2019,2019-06-01,301,"GOA",121.71
"3468",2019,2019-06-02,301,"GOA",21.3
"3469",2019,2019-06-02,301,"GOA",3691.37
"3470",2019,2019-06-02,301,"GOA",192.29
"3471",2019,2019-06-03,301,"GOA",554.69
"3472",2019,2019-06-03,301,"GOA",4014.03
"3473",2019,2019-06-03,301,"GOA",1525.26
"3474",2019,2019-08-11,301,"GOA",6594.81
"3475",2019,2019-08-11,301,"GOA",5516.26
"3476",2019,2019-08-11,301,"GOA",10922.31
"3477",2019,2019-08-11,301,"GOA",4248.26
"3478",2019,2019-08-17,301,"GOA",79.59
"3479",2019,2019-08-18,301,"GOA",321.86
"3480",2019,2019-05-22,301,"GOA",179.35
"3481",2019,2019-05-22,301,"GOA",14745.05
"3482",2019,2019-05-22,301,"GOA",17457.35
"3483",2019,2019-05-23,301,"GOA",8726.23
"3484",2019,2019-05-26,301,"GOA",1929.27
"3485",2019,2019-05-26,301,"GOA",289.58
"3486",2019,2019-06-01,301,"GOA",3318.67
"3487",2019,2019-06-01,301,"GOA",7054.35
"3488",2019,2019-06-01,301,"GOA",729.46
"3489",2019,2019-06-01,301,"GOA",8631.33
"3490",2019,2019-06-03,301,"GOA",39981
"3491",2019,2019-06-05,301,"GOA",46508.43
"3492",2019,2019-06-05,301,"GOA",44319.91
"3493",2019,2019-08-10,301,"GOA",36191.28
"3494",2019,2019-08-10,301,"GOA",2801.97
"3495",2019,2019-08-10,301,"GOA",2609.75
"3496",2019,2019-08-11,301,"GOA",311.42
"3497",2019,2019-08-11,301,"GOA",3312.59
"3498",2019,2019-08-11,301,"GOA",9131.7
"3499",2019,2019-08-12,301,"GOA",19042.36
"3500",2019,2019-08-12,301,"GOA",40190.37
"3501",2019,2019-08-12,301,"GOA",25477.08
"3502",2019,2019-08-12,301,"GOA",27208.77
"3503",2019,2019-08-12,301,"GOA",15953.6
"3504",2019,2019-08-13,301,"GOA",74.02
"3505",2019,2019-08-13,301,"GOA",1364.62
"3506",2019,2019-08-13,301,"GOA",3108.82
"3507",2019,2019-08-13,301,"GOA",4292.76
"3508",2019,2019-08-13,301,"GOA",6047.66
"3509",2019,2019-08-13,301,"GOA",2412.75
"3510",2019,2019-08-14,301,"GOA",23924.74
"3511",2019,2019-08-14,301,"GOA",387.96
"3512",2019,2019-08-14,301,"GOA",10790.5
"3513",2019,2019-08-14,301,"GOA",18784.85
"3514",2019,2019-08-14,301,"GOA",3262.11
"3515",2019,2019-08-15,301,"GOA",9838.91
"3516",2019,2019-08-15,301,"GOA",8704.77
"3517",2019,2019-08-15,301,"GOA",5351.81
"3518",2019,2019-08-20,301,"GOA",778.22
"3519",2019,2019-08-20,301,"GOA",83.71
"3520",2019,2019-08-20,301,"GOA",17.69
"3521",2019,2019-08-20,301,"GOA",210.2
"3522",2019,2019-08-21,301,"GOA",2348.98
"3523",2019,2019-08-21,301,"GOA",4592.12
"3524",2019,2019-08-21,301,"GOA",1367.88
"3525",2019,2019-08-21,301,"GOA",773.16
"3526",2019,2019-08-22,301,"GOA",1071.64
"3527",2019,2019-08-22,301,"GOA",737.32
"3528",2019,2019-05-27,301,"GOA",14655.23
"3529",2019,2019-05-27,301,"GOA",5110.01
"3530",2019,2019-05-27,301,"GOA",7802.48
"3531",2019,2019-05-28,301,"GOA",5548.84
"3532",2019,2019-05-28,301,"GOA",7023.16
"3533",2019,2019-05-31,301,"GOA",7448.5
"3534",2019,2019-05-31,301,"GOA",9539.91
"3535",2019,2019-08-22,301,"GOA",1200.56
"3536",2019,2019-08-02,301,"GOA",25457.92
"3537",2019,2019-08-03,301,"GOA",4841.6
"3538",2019,2019-08-22,301,"GOA",3435.84
"3539",2019,2019-08-22,301,"GOA",4823.97
"3540",2019,2019-08-22,301,"GOA",3419.74
"3541",2019,2019-08-22,301,"GOA",3221.68
"3542",2019,2019-08-22,301,"GOA",1754.77
"3543",2019,2019-08-03,301,"GOA",21507.19
"3544",2019,2019-08-03,301,"GOA",7740.19
"3545",2019,2019-08-03,301,"GOA",2323.36
"3546",2019,2019-08-03,301,"GOA",26907.8
"3547",2019,2019-08-03,301,"GOA",25490.88
"3548",2019,2019-08-04,301,"GOA",8194.47
"3549",2019,2019-08-04,301,"GOA",16832.79
"3550",2019,2019-08-04,301,"GOA",272.97
"3551",2019,2019-08-04,301,"GOA",1000.74
"3552",2019,2019-08-04,301,"GOA",20925.61
"3553",2019,2019-08-04,301,"GOA",31137.46
"3554",2019,2019-08-05,301,"GOA",189.9
"3555",2019,2019-10-29,301,"GOA",292.19
"3556",2019,2019-10-31,301,"GOA",16605.79
"3557",2019,2019-08-24,301,"GOA",9.33
"3558",2019,2019-09-12,301,"GOA",8634.99
"3559",2019,2019-09-12,301,"GOA",9900.2
"3560",2019,2019-09-12,301,"GOA",13253.55
"3561",2019,2019-09-13,301,"GOA",25935.24
"3562",2019,2019-09-13,301,"GOA",124.75
"3563",2019,2019-09-16,301,"GOA",741.57
"3564",2019,2019-09-16,301,"GOA",588.87
"3565",2019,2019-09-16,301,"GOA",12827.96
"3566",2019,2019-05-27,301,"GOA",6200.47
"3567",2019,2019-05-28,301,"GOA",347.1
"3568",2019,2019-05-28,301,"GOA",2838.91
"3569",2019,2019-05-28,301,"GOA",60.28
"3570",2019,2019-09-15,301,"GOA",123.2
"3571",2019,2019-09-16,301,"GOA",187.12
"3572",2019,2019-10-30,301,"GOA",308.22
"3573",2019,2019-09-16,301,"GOA",403.65
"3574",2019,2019-09-08,301,"GOA",6710.27
"3575",2019,2019-09-26,301,"GOA",1778.14
"3576",2019,2019-09-26,301,"GOA",742.57
"3577",2019,2019-09-28,301,"GOA",314.01
"3578",2019,2019-09-28,301,"GOA",1173.29
"3579",2019,2019-09-28,301,"GOA",286.69
"3580",2019,2019-10-09,301,"GOA",145.53
"3581",2019,2019-09-09,301,"GOA",1611.86
"3582",2019,2019-02-15,301,"GOA",363.72
"3583",2019,2019-02-15,301,"GOA",1356.78
"3584",2019,2019-02-16,301,"GOA",716.39
"3585",2019,2019-02-16,301,"GOA",299.34
"3586",2019,2019-02-28,301,"GOA",419.19
"3587",2019,2019-02-28,301,"GOA",157.14
"3588",2019,2019-02-28,301,"GOA",131.23
"3589",2019,2019-03-01,301,"GOA",26.23
"3590",2019,2019-03-01,301,"GOA",113.31
"3591",2019,2019-09-26,301,"GOA",2329.08
"3592",2019,2019-09-27,301,"GOA",181.97
"3593",2019,2019-10-18,301,"GOA",14.59
"3594",2019,2019-09-24,301,"GOA",60.76
"3595",2019,2019-05-28,301,"GOA",16388.43
"3596",2019,2019-05-28,301,"GOA",3122.57
"3597",2019,2019-05-28,301,"GOA",12414.92
"3598",2019,2019-10-07,301,"GOA",86.08
"3599",2019,2019-10-07,301,"GOA",487.55
"3600",2019,2019-10-07,301,"GOA",343.19
"3601",2019,2019-03-01,301,"GOA",10.35
"3602",2019,2019-02-21,301,"GOA",47.99
"3603",2019,2019-10-18,301,"GOA",15915.22
"3604",2019,2019-10-18,301,"GOA",38826
"3605",2019,2019-10-20,301,"GOA",47764.31
"3606",2019,2019-10-20,301,"GOA",245.66
"3607",2019,2019-10-20,301,"GOA",16150.77
"3608",2019,2019-10-20,301,"GOA",608.49
"3609",2019,2019-10-03,301,"GOA",434.49
"3610",2019,2019-10-03,301,"GOA",137.27
