survey_definition_id,area_id,year,species_code,sex,age,population_count,length_mm_mean,length_mm_sd
47,99903,2015,30060,1,28,1046082,430,0
47,99903,2015,30060,1,29,15877728,391.26,12.11
47,99903,2015,30060,1,30,6598931,395.66,13.370000000000001
47,99903,2015,30060,1,31,3759023,390,0
47,99903,2015,30060,1,32,4144906,402.98,7.12
47,99903,2015,30060,1,33,6565190,395.1,8.72
47,99903,2015,30060,1,34,8289818,402.98,7.12
47,99903,2015,30060,1,35,2806165,410,0
47,99903,2015,30060,1,36,3006323,410.94,5.23
47,99903,2015,30060,1,37,1402376,421.69,5.57
47,99903,2015,30060,1,38,3759023,390,0
47,99903,2015,30060,1,39,687235,431.89,5.86
47,99903,2015,30060,1,42,200159,440,0
47,99903,2015,30060,1,51,228346,442.74,16.32
47,99903,2015,30060,1,69,823032,480,0
47,99903,2015,30060,1,71,523041,430,0
47,99903,2015,30060,2,-9,869983,356.93,222.24
47,99903,2015,30060,2,2,3076874,162.59,7.09
47,99903,2015,30060,2,3,22252539,201.15,13.07
47,99903,2015,30060,2,4,6068945,247.36,30.73
47,99903,2015,30060,2,5,49665549,278.74,27.810000000000002
47,99903,2015,30060,2,6,20657657,275.08,24.75
47,99903,2015,30060,2,7,61005503,305.98,29.51
47,99903,2015,30060,2,8,58623223,329.2,25.490000000000002
47,99903,2015,30060,2,9,105396574,342.97,21.02
47,99903,2015,30060,2,10,40480443,352.15000000000003,22.44
47,99903,2015,30060,2,11,33642565,373.67,13.5
47,99903,2015,30060,2,12,16868440,370.01,11.39
47,99903,2015,30060,2,13,59793905,379.31,16.12
47,99903,2015,30060,2,14,36544767,382.54,13.540000000000001
47,99903,2015,30060,2,15,55408456,385.26,13.48
47,99903,2015,30060,2,16,27069866,393.04,20.31
47,99903,2015,30060,2,17,52267977,394.83,17.75
47,99903,2015,30060,2,18,25627779,400.13,16.330000000000002
47,99903,2015,30060,2,19,11309502,396.7,19.48
47,99903,2015,30060,2,20,35809242,402.79,20.740000000000002
47,99903,2015,30060,2,21,32280903,408.96000000000004,7.91
47,99903,2015,30060,2,22,20614259,404.01,10.75
47,99903,2015,30060,2,23,13407342,405.41,14.56
47,99903,2015,30060,2,24,11881685,411.98,13.27
47,99903,2015,30060,2,25,6409821,417.76,14.030000000000001
47,99903,2015,30060,2,26,31159785,409.18,15.47
47,99903,2015,30060,2,27,11406476,419.16,12.26
47,99903,2015,30060,2,28,7887991,425.62,8.81
47,99903,2015,30060,2,29,2391347,430,0
47,99903,2015,30060,2,30,10575213,417.32,7.67
47,99903,2015,30060,2,31,8879411,426.75,10.6
47,99903,2015,30060,2,32,9572900,425.90000000000003,10.370000000000001
47,99903,2015,30060,2,34,3916763,433.56,4.79
47,99903,2015,30060,2,35,843040,450,0
47,99903,2015,30060,2,36,6314909,408.81,13.66
47,99903,2015,30060,2,38,4142501,420,0
47,99903,2015,30060,2,39,2391347,430,0
47,99903,2015,30060,2,40,1697194,452.75,4.47
47,99903,2015,30060,2,51,557419,470,0
47,99903,2015,30060,3,-9,1778660,104.53,22.82
47,99903,2015,30060,3,1,773043,110,0
47,99903,2015,30060,3,2,4341635,129.69,33.97
47,99903,2015,30060,3,3,1111827,180.5,11.34
47,99903,2021,30060,2,32,5606730,424.78000000000003,6.8100000000000005
47,99903,2021,30060,2,33,4142826,426.05,7.76
47,99903,2021,30060,2,34,3241935,412.67,8.540000000000001
47,99903,2021,30060,2,35,2887434,431.98,3.98
47,99903,2021,30060,2,36,2893938,420,0
47,99903,2021,30060,2,37,2204790,400.05,2.04
47,99903,2021,30060,2,38,3290011,421.7,6.94
47,99903,2021,30060,2,46,31786,480,0
47,99903,2021,30060,3,1,10756,100,0
47,99903,2021,30060,3,2,2691,160,0
47,99903,2021,30060,3,3,12422,208.54,32.28
47,99903,2021,30060,3,4,19285,208.54,32.28
47,99903,2021,30060,3,5,16594,230,0
47,99903,2021,30060,3,6,1659,230,0
47,99903,2021,30060,3,9,1038,390,0
47,99903,2021,30060,3,10,2077,390,0
47,99903,2021,30060,3,11,1038,390,0
47,99903,2021,30060,3,12,7468,395,5
47,99903,2021,30060,3,13,8706,395,5
47,99903,2021,30060,3,14,9305,395,5
47,99903,2021,30060,3,15,9944,395,5
47,99903,2021,30060,3,16,10344,395,5
47,99903,2021,30060,3,17,12221,395,5
47,99903,2021,30060,3,18,15336,395,5
47,99903,2021,30060,3,19,28954,395,5
47,99903,2021,30060,3,20,20927,395,5
47,99903,2021,30060,3,21,26478,395,5
47,99903,2021,30060,3,22,12820,395,5
47,99903,2021,30060,3,23,8067,395,5
47,99903,2021,30060,3,24,12221,395,5
47,99903,2021,30060,3,25,22365,395,5
47,99903,2021,30060,3,26,10344,395,5
47,99903,2021,30060,3,27,6629,395,5
47,99903,2021,30060,3,28,4752,395,5
47,99903,2021,30060,3,29,4752,395,5
47,99903,2021,30060,3,30,7029,395,5
47,99903,2021,30060,3,31,4153,390,0
47,99903,2021,30060,3,32,4553,395,5
47,99903,2021,30060,3,34,2476,400,0
47,99903,2021,30060,3,35,1038,390,0
47,99903,2021,30060,3,37,2476,400,0
47,99903,1984,30060,1,-9,190411,224.11,132.79
47,99903,1984,30060,1,1,5760,110,0
47,99903,1984,30060,1,2,533424,163.19,7.8
47,99903,1984,30060,1,3,600392,194.22,4.94
47,99903,1984,30060,1,4,10331223,276.26,40.230000000000004
47,99903,1984,30060,1,5,4418477,287.14,32.88
47,99903,1984,30060,1,6,10160170,301.39,33.75
47,99903,1984,30060,1,7,21906421,332.87,29.64
47,99903,1984,30060,1,8,53446696,337.45,23.62
47,99903,1984,30060,1,9,6614875,341.67,18.1
47,99903,1984,30060,1,10,3776680,344.83,12.72
47,99903,1984,30060,1,11,2245714,347.57,17.92
47,99903,1984,30060,1,12,3076062,355.76,16.54
47,99903,1984,30060,1,13,2623025,352.44,20.01
47,99903,1984,30060,1,14,3411877,360.24,19.990000000000002
47,99903,1984,30060,1,15,925142,367.58,18.01
47,99903,1984,30060,1,16,278535,384.3,4.95
47,99903,1984,30060,1,17,2262603,348.03000000000003,22.41
47,99903,1984,30060,1,18,1190618,348.58,18.14
47,99903,1984,30060,1,19,89769,390,0
47,99903,1984,30060,1,21,780680,367.58,18.01
47,99903,1984,30060,1,22,918759,361.76,17.26
47,99903,1984,30060,1,23,299611,380.90000000000003,18.76
47,99903,1984,30060,1,24,359834,388.66,8.19
47,99903,1984,30060,1,25,179540,390,0
47,99903,1984,30060,1,26,362262,379.43,16.98
47,99903,1984,30060,1,27,188766,384.3,4.95
47,99903,1984,30060,1,28,604561,381.93,12.61
47,99903,1984,30060,1,29,89769,390,0
47,99903,1984,30060,1,30,986130,376.69,16
47,99903,1984,30060,1,31,324001,378.28000000000003,8
47,99903,1984,30060,1,32,994242,387.85,16.11
47,99903,1984,30060,1,33,467301,384.3,4.95
47,99903,1984,30060,1,34,274298,388.66,8.19
47,99903,1984,30060,1,35,524016,379.64,13.43
47,99903,1984,30060,1,36,227030,379.43,16.98
47,99903,1984,30060,1,37,177333,403.68,4.82
47,99903,1984,30060,1,38,691355,368.74,11.08
47,99903,1984,30060,1,39,589826,380.25,11.6
47,99903,1984,30060,1,40,314777,377.43,9.66
47,99903,1984,30060,1,41,900790,378.98,18.23
47,99903,1984,30060,1,42,683622,384.92,13.39
47,99903,1984,30060,1,43,1155182,384.90000000000003,13.33
47,99903,1984,30060,1,44,1447414,377.14,18.53
47,99903,1984,30060,1,45,1001500,391.63,10.6
47,99903,1984,30060,1,46,171067,400,0
47,99903,1984,30060,1,47,1247385,374.26,18.67
47,99903,1984,30060,1,48,225003,377.43,9.66
47,99903,1984,30060,1,49,287762,384.3,4.95
47,99903,1984,30060,1,50,184529,388.05,9.81
47,99903,1984,30060,1,51,533268,403.25,7.38
47,99903,1984,30060,1,52,280097,390.37,12.57
47,99903,1984,30060,1,53,95568,420,0
47,99903,1984,30060,1,54,91794,410,0
47,99903,1984,30060,1,55,85534,400,0
47,99903,1984,30060,1,56,586419,369.62,16.44
47,99903,1984,30060,1,57,91794,410,0
47,99903,1984,30060,1,58,85534,400,0
47,99903,1984,30060,1,59,455632,347.8,39.51
47,99903,1984,30060,1,60,85534,400,0
47,99903,1984,30060,1,61,89769,390,0
47,99903,1984,30060,1,65,95568,420,0
47,99903,1984,30060,1,66,234228,374.40000000000003,4.96
47,99903,1984,30060,1,67,85534,400,0
47,99903,1984,30060,1,72,98997,380,0
47,99903,1984,30060,1,73,91794,410,0
47,99903,1984,30060,2,-9,293983,457.29,7.94
47,99903,1984,30060,2,2,457650,184.06,20.240000000000002
47,99903,1984,30060,2,3,121184,180,0
47,99903,1984,30060,2,4,8255865,258.39,24.75
47,99903,1984,30060,2,5,4740101,280.90000000000003,27.22
47,99903,1984,30060,2,6,15224548,326.53000000000003,27.94
47,99903,1984,30060,2,7,26532032,330.44,33.05
47,99903,1984,30060,2,8,74466859,332.74,28.03
47,99903,1984,30060,2,9,9426772,343.07,18.13
47,99903,1984,30060,2,10,4432036,356.57,18.580000000000002
47,99903,1984,30060,2,11,1080323,344.91,5
47,99903,1984,30060,2,12,1972310,358.56,24.95
47,99903,1984,30060,2,13,2206075,353.96,14.41
47,99903,1984,30060,2,14,2675996,367.25,18.34
47,99903,1984,30060,2,15,677868,355.23,25.5
47,99903,1984,30060,2,16,549925,380,0
47,99903,1984,30060,2,17,412726,380.46,17.580000000000002
47,99903,1984,30060,2,19,700254,385.01,16.6
47,99903,1984,30060,2,21,184611,414.84000000000003,5
47,99903,1984,30060,2,22,141705,410,0
47,99903,1984,30060,2,23,355582,410.64,12.07
47,99903,1984,30060,2,24,574306,404.77,14.94
47,99903,1984,30060,2,25,113757,420,0
47,99903,1984,30060,2,26,282796,390,0
47,99903,1984,30060,2,27,205776,400,0
47,99903,1984,30060,2,29,533001,417.85,7.5200000000000005
47,99903,1984,30060,2,30,1025540,391.62,21.86
47,99903,1984,30060,2,31,1034637,401.28000000000003,10.85
47,99903,1984,30060,2,32,986769,403.48,12.93
47,99903,1984,30060,2,33,961725,411.90000000000003,12.030000000000001
47,99903,1984,30060,2,34,555074,417.85,7.5200000000000005
47,99903,1984,30060,2,35,549925,380,0
47,99903,1984,30060,2,36,687154,401.28000000000003,10.85
47,99903,1984,30060,2,37,772967,399.45,11.1
47,99903,1984,30060,2,38,504144,407.91,8.26
47,99903,1984,30060,2,39,604190,407.67,10.41
47,99903,1984,30060,2,40,630276,397.64,7.7
47,99903,1984,30060,2,41,654216,388.26,22.26
47,99903,1984,30060,2,42,432603,403.31,16.61
47,99903,1984,30060,2,43,1013884,399.45,11.1
47,99903,1984,30060,2,44,935837,401.28000000000003,10.85
47,99903,1984,30060,2,45,205776,400,0
47,99903,1984,30060,2,46,826552,392.87,12.33
47,99903,1984,30060,2,47,276628,403.7,4.83
47,99903,1984,30060,2,48,277541,417.85,7.5200000000000005
47,99903,1984,30060,2,50,56878,420,0
47,99903,1984,30060,2,51,333507,407.91,8.26
47,99903,1984,30060,2,52,282796,390,0
47,99903,1984,30060,2,53,869460,394.58,15.24
47,99903,1984,30060,2,54,832720,384.85,5
47,99903,1984,30060,2,55,56878,420,0
47,99903,1984,30060,2,56,545450,399.45,11.1
47,99903,1984,30060,2,57,431876,350,0
47,99903,1984,30060,2,58,70853,410,0
47,99903,1984,30060,2,63,56878,420,0
47,99903,1984,30060,2,66,341875,370,0
47,99903,1984,30060,3,-9,2376216,167.38,121.05
47,99903,1984,30060,3,1,254466,110,0
47,99903,1984,30060,3,2,1611197,163.31,25.28
47,99903,1984,30060,3,3,492051,193.06,7.79
47,99903,1984,30060,3,4,14542442,265.64,35.97
47,99903,1984,30060,3,5,5388632,277.96,33.94
47,99903,1984,30060,3,6,11134734,320.2,39.86
47,99903,1984,30060,3,7,19301576,328.32,41.87
47,99903,1984,30060,3,8,52254697,335.26,31.94
47,99903,1984,30060,3,9,8583996,347.09000000000003,19
47,99903,1984,30060,3,10,4230285,353.3,16.22
47,99903,1984,30060,3,11,1552045,351.22,16.830000000000002
47,99903,1984,30060,3,12,3013710,357.13,15.06
47,99903,1984,30060,3,13,2915983,353.56,16.41
47,99903,1984,30060,3,14,3646948,356.96,14.71
47,99903,1984,30060,3,15,912797,356.68,17.29
47,99903,1984,30060,3,16,269754,382.95,4.5600000000000005
47,99903,1984,30060,3,17,1422347,349.23,22.1
47,99903,1984,30060,3,18,879454,349.33,19.61
47,99903,1984,30060,3,19,171253,383.8,8.27
47,99903,1984,30060,3,21,551705,364.09000000000003,16.47
47,99903,1984,30060,3,22,718060,358.84000000000003,14.08
47,99903,1984,30060,3,23,209413,377.52,15.96
47,99903,1984,30060,3,24,257366,388.46000000000004,12.290000000000001
47,99903,1984,30060,3,25,87870,392.28000000000003,7.95
47,99903,1984,30060,3,26,324922,375.83,10.98
47,99903,1984,30060,3,27,154303,385.07,7.0600000000000005
47,99903,1984,30060,3,28,417486,377.16,9.26
47,99903,1984,30060,3,29,106421,398.56,13.620000000000001
47,99903,1984,30060,3,30,1014713,371.11,13.88
47,99903,1984,30060,3,31,396376,378.97,11.25
47,99903,1984,30060,3,32,608596,379.68,15.26
47,99903,1984,30060,3,33,474952,389.06,13.42
47,99903,1984,30060,3,34,229667,388.46000000000004,12.290000000000001
47,99903,1984,30060,3,35,528110,375.18,8.35
47,99903,1984,30060,3,36,231747,378.54,13.4
47,99903,1984,30060,3,37,109722,396.71000000000004,8.73
47,99903,1984,30060,3,38,573639,368.75,13.05
47,99903,1984,30060,3,39,474380,377.86,12.36
47,99903,1984,30060,3,40,296834,377.92,12.5
47,99903,1984,30060,3,41,683925,371.15000000000003,13.75
47,99903,1984,30060,3,42,419429,379.87,13.16
47,99903,1984,30060,3,43,803001,378.97,11.25
47,99903,1984,30060,3,44,842077,368.75,13.05
47,99903,1984,30060,3,45,468031,386.53000000000003,9.01
47,99903,1984,30060,3,46,163699,385.42,10.11
47,99903,1984,30060,3,47,702821,367.15000000000003,12.870000000000001
47,99903,1984,30060,3,48,214872,377.83,14.6
47,99903,1984,30060,3,49,229971,382.95,4.5600000000000005
47,99903,1984,30060,3,50,118673,384.37,9.52
47,99903,1984,30060,3,51,119911,405.04,6.74
47,99903,1984,30060,3,52,158456,385.8,8.58
47,99903,1984,30060,3,53,126978,384.37,9.52
47,99903,1984,30060,3,54,145203,384.75,8.05
47,99903,1984,30060,3,55,23579,402.92,7.0600000000000005
47,99903,1984,30060,3,56,500666,369.40000000000003,14.42
47,99903,1984,30060,3,57,211909,351.66,9.83
47,99903,1984,30060,3,58,29755,403.34000000000003,4.72
47,99903,1984,30060,3,59,132609,336.90000000000003,33.58
47,99903,1984,30060,3,60,19426,400,0
47,99903,1984,30060,3,61,39782,390,0
47,99903,1984,30060,3,63,4152,420,0
47,99903,1984,30060,3,65,4152,420,0
47,99903,1984,30060,3,66,369908,373.83,4.86
47,99903,1984,30060,3,67,19426,400,0
47,99903,1984,30060,3,72,95092,380,0
47,99903,1984,30060,3,73,10327,410,0
47,99903,1987,30060,1,-9,7964,120,0
47,99903,1987,30060,1,2,5052024,156.20000000000002,10.94
47,99903,1987,30060,1,3,30898186,209.28,20.1
47,99903,1987,30060,1,4,25059798,248.54,36.5
47,99903,1987,30060,1,5,15848617,260.83,31.32
47,99903,1987,30060,1,6,22488524,305.83,28.82
47,99903,1987,30060,1,7,35879274,334.46,26.240000000000002
47,99903,1987,30060,1,8,14378949,326.37,27.2
47,99903,1987,30060,1,9,14711911,340.56,20.98
47,99903,1987,30060,1,10,24803635,347.51,25.900000000000002
47,99903,1987,30060,1,11,26631640,348.5,26.080000000000002
47,99903,1987,30060,1,12,3482737,361.21,15.76
47,99903,1987,30060,1,13,2682526,362.82,16.66
47,99903,1987,30060,1,14,3242868,366.19,13.280000000000001
47,99903,1987,30060,1,15,2545989,369.52,18.7
47,99903,1987,30060,1,16,2577219,375.38,15.59
47,99903,1987,30060,1,17,4014408,370.35,17.97
47,99903,1987,30060,1,18,1499302,382.57,12.51
47,99903,1987,30060,1,19,976577,372.35,12.72
47,99903,1987,30060,1,20,1266847,392.33,13.43
47,99903,1987,30060,1,21,1381679,381.41,11.92
47,99903,1987,30060,1,22,778579,388.04,10.02
47,99903,1987,30060,1,23,126750,410,0
47,99903,1987,30060,1,24,218478,390,0
47,99903,1987,30060,1,26,447259,379.61,18.78
47,99903,1987,30060,1,27,58089,430,0
47,99903,1987,30060,1,28,218478,390,0
47,99903,1987,30060,1,29,218478,390,0
47,99903,1987,30060,1,31,151009,404.47,8.33
47,99903,1987,30060,1,32,215232,408.8,12.36
47,99903,1987,30060,1,33,663557,406.74,7.44
47,99903,1987,30060,1,34,787470,382.65000000000003,15.59
47,99903,1987,30060,1,35,521908,390.17,15.5
47,99903,1987,30060,1,36,495047,394.07,12.09
47,99903,1987,30060,1,37,351439,404.52,4.98
47,99903,1987,30060,1,38,277758,406.63,7.04
47,99903,1987,30060,1,39,867341,370.93,14.19
47,99903,1987,30060,1,40,209098,408.66,12.14
47,99903,1987,30060,1,41,510694,386.57,9.96
47,99903,1987,30060,1,42,661881,393.34000000000003,15.96
47,99903,1987,30060,1,43,492580,366.40000000000003,19.37
47,99903,1987,30060,1,44,195879,400,0
47,99903,1987,30060,1,45,442240,379.40000000000003,17.78
47,99903,1987,30060,1,46,911538,389.78000000000003,10.18
47,99903,1987,30060,1,47,967401,376.51,18.95
47,99903,1987,30060,1,48,467425,395.3,8.61
47,99903,1987,30060,1,49,832337,383.47,14.43
47,99903,1987,30060,1,50,477041,390.17,15.5
47,99903,1987,30060,1,51,97939,400,0
47,99903,1987,30060,1,52,1033740,391,11.61
47,99903,1987,30060,1,53,218478,390,0
47,99903,1987,30060,1,54,955742,372.22,13.870000000000001
47,99903,1987,30060,1,55,1592946,381.41,11.92
47,99903,1987,30060,1,56,966397,373.25,15.33
47,99903,1987,30060,1,57,221004,380.13,3.0500000000000003
47,99903,1987,30060,1,58,331050,384.13,13.77
47,99903,1987,30060,1,59,267941,383.73,11.63
47,99903,1987,30060,1,60,195879,400,0
47,99903,1987,30060,1,61,583137,399.8,13.42
47,99903,1987,30060,1,62,360360,376.08,12.06
47,99903,1987,30060,1,63,218478,390,0
47,99903,1987,30060,1,64,224690,404.52,4.98
47,99903,1987,30060,1,65,126750,410,0
47,99903,1987,30060,1,67,16235,454.52,4.98
47,99903,1987,30060,1,71,58089,430,0
47,99903,1987,30060,1,74,24273,440,0
47,99903,1987,30060,2,-9,129009,148.47,88.94
47,99903,1987,30060,2,2,1967280,160.29,11.4
47,99903,1987,30060,2,3,15692718,217.16,25.1
47,99903,1987,30060,2,4,18785525,245.70000000000002,26.38
47,99903,1987,30060,2,5,15745671,263.57,19.28
47,99903,1987,30060,2,6,21018353,303.79,28.69
47,99903,1987,30060,2,7,33562724,323.72,27.96
47,99903,1987,30060,2,8,12215936,334.55,33.64
47,99903,1987,30060,2,9,14514232,349.25,20.41
47,99903,1987,30060,2,10,16439957,352.63,20.94
47,99903,1987,30060,2,11,19196478,362.58,24.55
47,99903,1987,30060,2,12,5207132,364.93,18.6
47,99903,1987,30060,2,13,2358086,372.87,18.13
47,99903,1987,30060,2,14,1749769,390.94,21.07
47,99903,1987,30060,2,15,1915609,394.97,28.89
47,99903,1987,30060,2,16,2627573,404.56,21.03
47,99903,1987,30060,2,17,2125991,379.64,36.84
47,99903,1987,30060,2,18,1667946,413.2,19.94
47,99903,1987,30060,2,19,1296617,420.71000000000004,8.15
47,99903,1987,30060,2,20,1326729,414.94,11.58
47,99903,1987,30060,2,21,633007,418.45,17.41
47,99903,1987,30060,2,22,428638,424.78000000000003,15
47,99903,1987,30060,2,23,960369,389.31,23.34
47,99903,1987,30060,2,24,761499,430.28000000000003,13.85
47,99903,1987,30060,2,25,261456,440,0
47,99903,1987,30060,2,26,102043,450,0
47,99903,1987,30060,2,27,428405,429.37,9.98
47,99903,1987,30060,2,28,167182,410,0
47,99903,1987,30060,2,29,499809,430.12,10.77
47,99903,1987,30060,2,30,677223,433.89,10.07
47,99903,1987,30060,2,31,428405,429.37,9.98
47,99903,1987,30060,2,32,1395762,404.23,23.830000000000002
47,99903,1987,30060,2,33,1530560,419.15000000000003,19.62
47,99903,1987,30060,2,34,971331,415.27,16.2
47,99903,1987,30060,2,35,1746709,410.16,24.990000000000002
47,99903,1987,30060,2,36,659455,426.79,12.030000000000001
47,99903,1987,30060,2,37,230816,430,0
47,99903,1987,30060,2,38,102043,450,0
47,99903,1987,30060,2,39,694906,407.40000000000003,28.03
47,99903,1987,30060,2,40,432095,394.67,4.99
47,99903,1987,30060,2,41,522909,440,0
47,99903,1987,30060,2,42,598789,421.18,19.25
47,99903,1987,30060,2,43,1131753,418.98,21.580000000000002
47,99903,1987,30060,2,44,996273,424.46000000000004,16.67
47,99903,1987,30060,2,45,931908,412.85,19.64
47,99903,1987,30060,2,46,334131,415.24,4.99
47,99903,1987,30060,2,47,132963,400,0
47,99903,1987,30060,2,48,363780,414.7,15
47,99903,1987,30060,2,49,269225,424.49,19.23
47,99903,1987,30060,2,51,102043,450,0
47,99903,1987,30060,2,54,402190,413.44,18.75
47,99903,1987,30060,2,55,466084,401.89,12.19
47,99903,1987,30060,2,56,276606,440.63,4.99
47,99903,1987,30060,2,58,962642,394.1,14.34
47,99903,1987,30060,2,60,15150,480,0
47,99903,1987,30060,2,61,363780,414.7,15
47,99903,1987,30060,2,62,496560,384.09000000000003,4.92
47,99903,1987,30060,2,64,331173,393.62,18.96
47,99903,1987,30060,2,65,330394,384.09000000000003,4.92
47,99903,1987,30060,2,67,299132,394.67,4.99
47,99903,1987,30060,2,68,446407,460,0
47,99903,1987,30060,2,71,15150,480,0
47,99903,1987,30060,2,72,132963,400,0
47,99903,1987,30060,2,75,156352,470,0
47,99903,1987,30060,2,78,15150,480,0
47,99903,1987,30060,3,2,2274715,151.39000000000001,13.09
47,99903,1987,30060,3,3,2463135,188.33,17.14
47,99903,1987,30060,3,4,261951,204.95000000000002,18.46
47,99903,1987,30060,3,5,43812,217.25,22.81
47,99903,1987,30060,3,6,9214,265.83,8.120000000000001
47,99903,1987,30060,3,7,2121,314.92,45
47,99903,1987,30060,3,8,3690,329.59000000000003,51.61
47,99903,1987,30060,3,9,10387,370,10
47,99903,1987,30060,3,10,22371,379.1,12.4
47,99903,1987,30060,3,11,35962,379.1,12.4
47,99903,1987,30060,3,12,7870,379.1,12.4
47,99903,1987,30060,3,13,3771,381.67,14.620000000000001
47,99903,1987,30060,3,14,5935,381.67,14.620000000000001
47,99903,1987,30060,3,15,5550,385.39,19.05
47,99903,1987,30060,3,16,8248,385.39,19.05
47,99903,1987,30060,3,17,8548,385.39,19.05
47,99903,1987,30060,3,18,3346,388.89,8.74
47,99903,1987,30060,3,19,2625,385.39,19.05
47,99903,1987,30060,3,20,3880,393,14.86
47,99903,1987,30060,3,21,3178,393,14.86
47,99903,1987,30060,3,22,2343,388.89,8.74
47,99903,1987,30060,3,23,1340,388.89,8.74
47,99903,1987,30060,3,24,1303,398.56,14.56
47,99903,1987,30060,3,26,534,420,10
47,99903,1987,30060,3,27,300,430,0
47,99903,1987,30060,3,28,1003,393.33,7.45
47,99903,1987,30060,3,29,1069,396.66,14.9
47,99903,1987,30060,3,30,300,430,0
47,99903,1987,30060,3,32,1406,391.11,14.48
47,99903,1987,30060,3,33,1771,398.56,14.56
47,99903,1987,30060,3,34,1705,393.33,7.45
47,99903,1987,30060,3,35,2475,392.5,21.650000000000002
47,99903,1987,30060,3,36,2372,398.56,14.56
47,99903,1987,30060,3,37,768,420,10
47,99903,1987,30060,3,38,234,410,0
47,99903,1987,30060,3,39,1988,385.39,19.05
47,99903,1987,30060,3,40,1069,396.66,14.9
47,99903,1987,30060,3,41,1106,386.25,4.84
47,99903,1987,30060,3,42,1471,396,20.59
47,99903,1987,30060,3,43,1951,387,21.46
47,99903,1987,30060,3,44,300,430,0
47,99903,1987,30060,3,45,1303,398.56,14.56
47,99903,1987,30060,3,46,2042,388.89,8.74
47,99903,1987,30060,3,47,1351,382.23,16.84
47,99903,1987,30060,3,48,1069,396.66,14.9
47,99903,1987,30060,3,49,1471,393.33,7.45
47,99903,1987,30060,3,50,637,392.5,21.650000000000002
47,99903,1987,30060,3,52,1574,388.89,8.74
47,99903,1987,30060,3,53,769,390,0
47,99903,1987,30060,3,54,1351,382.23,16.84
47,99903,1987,30060,3,55,3317,386.25,4.84
47,99903,1987,30060,3,56,1117,378.76,14.52
47,99903,1987,30060,3,57,337,380,0
47,99903,1987,30060,3,58,3581,391.11,14.48
47,99903,1987,30060,3,59,337,380,0
47,99903,1987,30060,3,61,1837,398.56,14.56
47,99903,1987,30060,3,62,1875,386.25,4.84
47,99903,1987,30060,3,63,769,390,0
47,99903,1987,30060,3,64,571,387.5,12.99
47,99903,1987,30060,3,65,1340,388.89,8.74
47,99903,1987,30060,3,67,769,390,0
47,99903,1987,30060,3,71,300,430,0
47,99903,1987,30060,3,75,27617,470,0
47,99903,1990,30060,1,-9,100362,254.79,169.24
47,99903,1990,30060,1,2,891659,159.38,18.45
47,99903,1990,30060,1,3,6825323,226.42000000000002,25.900000000000002
47,99903,1990,30060,1,4,22616458,253.51000000000002,25.57
47,99903,1990,30060,1,5,20603514,266.65,25.1
47,99903,1990,30060,1,6,17080004,290.54,37.980000000000004
47,99903,1990,30060,1,7,13780767,316.05,37.01
47,99903,1990,30060,1,8,10197623,313.05,40.17
47,99903,1990,30060,1,9,8601357,335.73,32.81
47,99903,1990,30060,1,10,8515908,347.83,21.830000000000002
47,99903,1990,30060,1,11,5980857,345.95,26.580000000000002
47,99903,1990,30060,1,12,3547300,355.39,24.05
47,99903,1990,30060,1,13,2931766,361.77,21.5
47,99903,1990,30060,1,14,8974798,366.74,22.55
47,99903,1990,30060,1,15,1158098,374.97,12.32
47,99903,1990,30060,1,16,2457905,369.34000000000003,15.05
47,99903,1990,30060,1,17,983186,373.35,14.790000000000001
47,99903,1990,30060,1,18,898752,378.84000000000003,18.82
47,99903,1990,30060,1,19,517613,367.56,33.9
47,99903,1990,30060,1,20,211854,396.03000000000003,9.18
47,99903,1990,30060,1,21,1054079,384.94,17.17
47,99903,1990,30060,1,22,175619,406.51,9.370000000000001
47,99903,1990,30060,1,23,484231,382.81,15.620000000000001
47,99903,1990,30060,1,24,163872,420,0
47,99903,1990,30060,1,25,570115,377.81,11.620000000000001
47,99903,1990,30060,1,26,427254,397.23,7.88
47,99903,1990,30060,1,28,400552,390.23,15.85
47,99903,1990,30060,1,29,175619,406.51,9.370000000000001
47,99903,1990,30060,1,30,154108,360,0
47,99903,1990,30060,1,32,121716,390,0
47,99903,1990,30060,1,33,165971,430,0
47,99903,1990,30060,1,35,93682,400,0
47,99903,1990,30060,1,37,215401,393.83,4.86
47,99903,1990,30060,1,38,333906,385.33,8.84
47,99903,1990,30060,1,39,165971,430,0
47,99903,1990,30060,1,40,93682,400,0
47,99903,1990,30060,1,41,90138,410,0
47,99903,1990,30060,1,43,146542,380,0
47,99903,1990,30060,1,44,211854,396.03000000000003,9.18
47,99903,1990,30060,1,46,411777,423.88,4.87
47,99903,1990,30060,1,47,146542,380,0
47,99903,1990,30060,1,48,326818,386.06,12.05
47,99903,1990,30060,1,49,667008,380.07,11.51
47,99903,1990,30060,1,50,293791,400.18,12.32
47,99903,1990,30060,1,51,149163,411.21000000000004,6.8500000000000005
47,99903,1990,30060,1,53,121716,390,0
47,99903,1990,30060,1,59,93682,400,0
47,99903,1990,30060,1,60,243434,390,0
47,99903,1990,30060,1,69,121716,390,0
47,99903,1990,30060,1,71,203652,396.91,12.63
47,99903,1990,30060,1,75,248224,440,0
47,99903,1990,30060,2,-9,44066,486.90000000000003,8.75
47,99903,1990,30060,2,2,336395,145.93,10.88
