record_type,join_key,species_key,sex_key,t_table,cruise,permit,haul_seq,haul_join,vessel,haul_date,haul,sex,species,species_name,sample_type,sample_number,sample_size,sample_weight,extrapolated_weight,extrapolated_number,percent_retained,year,date_of_entry,akfin_load_date,akr_species_code,gear_modifier_description,akfin_vdate,fmp_subarea,gear_type
HAUL,j22652004131000000678,301,U,ATL,22652,4131,678,22652004131000000678,A346,2018-06-08T00:00:00Z,121,NA,301,PACIFIC OCEAN PERCH,B,92,61,56.72,5649.76,9164,100,2018,2018-06-08T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22654000823000000218,301,U,ATL,22654,823,218,22654000823000000218,A014,2018-05-27T00:00:00Z,79,NA,301,PACIFIC OCEAN PERCH,B,225,161,161.08,27220,38021,100,2018,2018-05-27T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,2
HAUL,j22658002142000000116,301,U,ATL,22658,2142,116,22658002142000000116,A158,2018-05-21T00:00:00Z,51,NA,301,PACIFIC OCEAN PERCH,B,29,88,19.35,2001.19,2999,100,2018,2018-05-21T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22652004131000000600,301,U,ATL,22652,4131,600,22652004131000000600,A346,2018-05-22T00:00:00Z,82,NA,301,PACIFIC OCEAN PERCH,B,1,63,0.55,56.13,102,100,2018,2018-05-22T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22658006182000000896,301,U,ATL,22658,6182,896,22658006182000000896,A648,2018-05-31T00:00:00Z,158,NA,301,PACIFIC OCEAN PERCH,B,10,115,7.1,1986.33,2798,100,2018,2018-05-31T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22635002123000002334,301,U,ATL,22635,2123,2334,22635002123000002334,A118,2018-06-22T00:00:00Z,414,NA,301,PACIFIC OCEAN PERCH,B,50,167,35.26,1150.85,1632,99,2018,2018-06-22T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22554002123000001908,301,U,ATL,22554,2123,1908,22554002123000001908,A118,2018-04-14T00:00:00Z,201,NA,301,PACIFIC OCEAN PERCH,B,32,531,22.93,1095.78,1529,0,2018,2018-04-14T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22833002123000002556,301,U,ATL,22833,2123,2556,22833002123000002556,A118,2018-07-26T00:00:00Z,523,NA,301,PACIFIC OCEAN PERCH,B,103,478,83.32,4357.71,5388,99,2018,2018-07-26T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,WY,1
HAUL,j22652004131000000640,301,U,ATL,22652,4131,640,22652004131000000640,A346,2018-05-31T00:00:00Z,102,NA,301,PACIFIC OCEAN PERCH,B,60,80,35.1,2805.99,4797,100,2018,2018-05-31T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22662001571000000070,301,U,ATL,22662,1571,70,22662001571000000070,A202,2018-05-28T00:00:00Z,160,NA,301,PACIFIC OCEAN PERCH,B,139,101,97.88,17620.91,25024,100,2018,2018-05-28T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22887006182000000098,301,U,ATL,22887,6182,98,22887006182000000098,A648,2018-10-05T00:00:00Z,102,NA,301,PACIFIC OCEAN PERCH,B,2,137,1.8,81.65,91,100,2018,2018-10-05T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j23075000410000000408,301,U,ATL,23075,410,408,23075000410000000408,A567,2018-10-23T00:00:00Z,171,NA,301,PACIFIC OCEAN PERCH,B,13,68,9.8,9.86,13,100,2018,2018-10-23T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22619004037000000144,301,U,ATL,22619,4037,144,22619004037000000144,60056,2018-05-06T00:00:00Z,69,NA,301,PACIFIC OCEAN PERCH,B,11,267,8.1,596.98,811,100,2018,2018-05-06T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22635002123000002260,301,U,ATL,22635,2123,2260,22635002123000002260,A118,2018-06-11T00:00:00Z,377,NA,301,PACIFIC OCEAN PERCH,B,3,155,3.35,149.51,134,99,2018,2018-06-11T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22635002123000002310,301,U,ATL,22635,2123,2310,22635002123000002310,A118,2018-06-17T00:00:00Z,402,NA,301,PACIFIC OCEAN PERCH,B,1,174,0.89,37.06,42,99,2018,2018-06-17T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22619001571000000004,301,U,ATL,22619,1571,4,22619001571000000004,A202,2018-05-02T00:00:00Z,120,NA,301,PACIFIC OCEAN PERCH,B,35,121,20.9,3745.88,6273,100,2018,2018-05-02T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22619004037000000162,301,U,ATL,22619,4037,162,22619004037000000162,60056,2018-05-09T00:00:00Z,78,NA,301,PACIFIC OCEAN PERCH,B,234,188,176.4,14885.07,19746,100,2018,2018-05-09T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22636003694000002988,301,U,ATL,22636,3694,2988,22636003694000002988,A103,2018-07-03T00:00:00Z,572,NA,301,PACIFIC OCEAN PERCH,B,629,399,383.52,20387.94,33438,99,2018,2023-02-27T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,WG,1
HAUL,j22636003694000003036,301,U,ATL,22636,3694,3036,22636003694000003036,A103,2018-07-12T00:00:00Z,596,NA,301,PACIFIC OCEAN PERCH,B,1229,721,700.72,51809.63,90869,99,2018,2023-02-27T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,WG,1
HAUL,j22833002123000002486,301,U,ATL,22833,2123,2486,22833002123000002486,A118,2018-07-16T00:00:00Z,489,NA,301,PACIFIC OCEAN PERCH,B,66,314,43.81,6217.69,9406,99,2018,2018-07-16T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,WY,2
HAUL,j22833002123000002572,301,U,ATL,22833,2123,2572,22833002123000002572,A118,2018-08-03T00:00:00Z,531,NA,301,PACIFIC OCEAN PERCH,B,187,393,112.94,25505.7,42448,100,2018,2018-08-03T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,WY,1
HAUL,j22833002123000002612,301,U,ATL,22833,2123,2612,22833002123000002612,A118,2018-08-10T00:00:00Z,551,NA,301,PACIFIC OCEAN PERCH,B,120,330,81.52,13676.44,20122,100,2018,2018-08-10T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,WY,2
HAUL,j22648006182000000824,301,U,ATL,22648,6182,824,22648006182000000824,A648,2018-05-07T00:00:00Z,123,NA,301,PACIFIC OCEAN PERCH,B,2,322,1.38,73.26,106,100,2018,2018-05-07T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22660000405000000378,301,U,ATL,22660,405,378,22660000405000000378,A234,2018-05-17T00:00:00Z,109,NA,301,PACIFIC OCEAN PERCH,B,158,128,128.3,10336,12729,100,2018,2018-05-17T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,2
HAUL,j22966000405000000468,301,U,ATL,22966,405,468,22966000405000000468,A234,2018-10-04T00:00:00Z,259,NA,301,PACIFIC OCEAN PERCH,B,17,385,15.6,2772.47,3021,100,2018,2018-10-04T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,2
HAUL,j23044004187000000270,301,U,ATL,23044,4187,270,23044004187000000270,61395,2018-10-18T00:00:00Z,7,NA,301,PACIFIC OCEAN PERCH,B,1,274,0.56,24.16,43,0,2018,2018-10-18T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,WG,1
HAUL,j22957001191000000278,301,U,ATL,22957,1191,278,22957001191000000278,A476,2018-09-13T00:00:00Z,134,NA,301,PACIFIC OCEAN PERCH,B,13,132,11.6,1708.46,1915,100,2018,2018-09-13T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22966004037000000458,301,U,ATL,22966,4037,458,22966004037000000458,60056,2018-09-25T00:00:00Z,196,NA,301,PACIFIC OCEAN PERCH,B,57,424,61.9,3566.24,3284,80,2018,2018-09-25T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,2
HAUL,j22966004037000000534,301,U,ATL,22966,4037,534,22966004037000000534,60056,2018-10-30T00:00:00Z,259,NA,301,PACIFIC OCEAN PERCH,B,3,185,2.6,159.03,183,100,2018,2018-10-30T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22693001571000000132,301,U,ATL,22693,1571,132,22693001571000000132,A202,2018-06-14T00:00:00Z,198,NA,301,PACIFIC OCEAN PERCH,B,430,297,248.9,5171.46,8934,100,2018,2018-06-14T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22635002123000002268,301,U,ATL,22635,2123,2268,22635002123000002268,A118,2018-06-12T00:00:00Z,381,NA,301,PACIFIC OCEAN PERCH,B,2,153,1.46,75.13,103,99,2018,2018-06-12T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22635002123000002402,301,U,ATL,22635,2123,2402,22635002123000002402,A118,2018-07-04T00:00:00Z,448,NA,301,PACIFIC OCEAN PERCH,B,207,491,122.3,27093.39,45979,99,2018,2018-07-04T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,WY,2
HAUL,j22833002123000002476,301,U,ATL,22833,2123,2476,22833002123000002476,A118,2018-07-15T00:00:00Z,484,NA,301,PACIFIC OCEAN PERCH,B,95,341,61.02,12259,19114,99,2018,2018-07-15T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,WY,2
HAUL,j22886001193000000436,301,U,ATL,22886,1193,436,22886001193000000436,A638,2018-09-10T00:00:00Z,126,NA,301,PACIFIC OCEAN PERCH,B,1,322,1.1,86.37,79,100,2018,2018-09-10T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22658006182000000900,301,U,ATL,22658,6182,900,22658006182000000900,A648,2018-06-01T00:00:00Z,160,NA,301,PACIFIC OCEAN PERCH,B,81,105,52.3,6952.35,10768,100,2018,2018-06-01T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22773032645000000538,301,U,ATL,22773,32645,538,22773032645000000538,A712,2018-08-29T00:00:00Z,1,NA,301,PACIFIC OCEAN PERCH,B,4,317,4.2,1129.79,1076,100,2018,2018-08-29T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,2
HAUL,j22554002123000001934,301,U,ATL,22554,2123,1934,22554002123000001934,A118,2018-04-20T00:00:00Z,214,NA,301,PACIFIC OCEAN PERCH,B,1,204,0.93,19.08,21,99,2018,2018-04-20T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,WG,1
HAUL,j22560000405000000396,301,U,ATL,22560,405,396,22560000405000000396,A234,2018-05-23T00:00:00Z,116,NA,301,PACIFIC OCEAN PERCH,B,204,175,174.9,9675,11285,100,2018,2018-05-23T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,2
HAUL,j22829030102000000680,301,U,ATL,22829,30102,680,22829030102000000680,A698,2018-09-06T00:00:00Z,22,NA,301,PACIFIC OCEAN PERCH,B,1,1184,1.05,8.52,3,0,2018,2021-12-30T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,8
HAUL,j22649001043000000068,301,U,ATL,22649,1043,68,22649001043000000068,A131,2018-05-06T00:00:00Z,68,NA,301,PACIFIC OCEAN PERCH,B,161,185,96.5,6734.18,11235,100,2018,2018-05-06T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22649001043000000102,301,U,ATL,22649,1043,102,22649001043000000102,A131,2018-05-15T00:00:00Z,85,NA,301,PACIFIC OCEAN PERCH,B,29,67,16.6,122.26,214,100,2018,2018-05-15T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22710002861000000248,301,U,ATL,22710,2861,248,22710002861000000248,A319,2018-06-05T00:00:00Z,63,NA,301,PACIFIC OCEAN PERCH,B,126,124,86.58,2245.29,3268,100,2018,2018-06-05T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22956003367000003450,301,U,ATL,22956,3367,3450,22956003367000003450,A035,2018-09-07T00:00:00Z,709,NA,301,PACIFIC OCEAN PERCH,B,204,281,121.93,5779.31,9669,99,2018,2023-02-28T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,WG,1
HAUL,j22971000519000000186,301,U,ATL,22971,519,186,22971000519000000186,A012,2018-08-25T00:00:00Z,1,NA,301,PACIFIC OCEAN PERCH,B,9,227,9,1580.86,1581,80,2018,2018-08-25T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,2
HAUL,j23042000519000000086,301,U,ATL,23042,519,86,23042000519000000086,A012,2018-09-19T00:00:00Z,214,NA,301,PACIFIC OCEAN PERCH,B,14,116,12.2,437.23,502,40,2018,2018-09-19T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22545004037000000068,301,U,ATL,22545,4037,68,22545004037000000068,60056,2018-04-05T00:00:00Z,16,NA,301,PACIFIC OCEAN PERCH,B,5,249,4.5,277.11,308,0,2018,2018-04-05T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22690004037000000198,301,U,ATL,22690,4037,198,22690004037000000198,60056,2018-05-19T00:00:00Z,94,NA,301,PACIFIC OCEAN PERCH,B,301,219,219.1,43109,59223,100,2018,2018-05-19T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22620000367000001150,301,U,ATL,22620,367,1150,22620000367000001150,A343,2018-04-16T00:00:00Z,57,NA,301,PACIFIC OCEAN PERCH,B,35,312,24.2,1884.87,2726,0,2018,2023-02-27T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22620000367000001138,301,U,ATL,22620,367,1138,22620000367000001138,A343,2018-04-14T00:00:00Z,51,NA,301,PACIFIC OCEAN PERCH,B,87,285,64.02,4377.39,5949,0,2018,2023-02-27T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22620000367000001278,301,U,ATL,22620,367,1278,22620000367000001278,A343,2018-05-28T00:00:00Z,121,NA,301,PACIFIC OCEAN PERCH,B,97,302,65.9,1620.27,2385,0,2018,2023-02-27T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22962001235000000222,301,U,ATL,22962,1235,222,22962001235000000222,A326,2018-08-30T00:00:00Z,59,NA,301,PACIFIC OCEAN PERCH,B,62,337,44.3,6967.71,9752,100,2018,2023-02-27T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,2
HAUL,j22976000367000001514,301,U,ATL,22976,367,1514,22976000367000001514,A343,2018-10-15T00:00:00Z,239,NA,301,PACIFIC OCEAN PERCH,B,34,312,21.3,683.79,1091,0,2018,2018-10-15T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j23070005137000000334,301,U,ATL,23070,5137,334,23070005137000000334,A439,2018-10-24T00:00:00Z,157,NA,301,PACIFIC OCEAN PERCH,B,316,183,181.8,9773.68,16988,100,2018,2018-10-24T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,2
HAUL,j22956003367000003498,301,U,ATL,22956,3367,3498,22956003367000003498,A035,2018-09-11T00:00:00Z,732,NA,301,PACIFIC OCEAN PERCH,B,175,356,65.5,3524.34,9416,99,2018,2023-02-28T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,WG,1
HAUL,j23042000519000000102,301,U,ATL,23042,519,102,23042000519000000102,A012,2018-09-22T00:00:00Z,222,NA,301,PACIFIC OCEAN PERCH,B,114,76,74.4,21353.54,32719,100,2018,2018-09-22T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,2
HAUL,j22833002123000002492,301,U,ATL,22833,2123,2492,22833002123000002492,A118,2018-07-17T00:00:00Z,492,NA,301,PACIFIC OCEAN PERCH,B,641,795,52.05,433.44,641,100,2018,2018-07-17T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,WY,2
HAUL,j22833002123000002504,301,U,ATL,22833,2123,2504,22833002123000002504,A118,2018-07-19T00:00:00Z,498,NA,301,PACIFIC OCEAN PERCH,B,120,325,74.18,5023.56,8108,99,2018,2018-07-19T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,WY,2
HAUL,j22713002800000003548,301,U,ATL,22713,2800,3548,22713002800000003548,A066,2018-07-04T00:00:00Z,572,NA,301,PACIFIC OCEAN PERCH,B,8,163,4.92,337.54,549,100,2018,2022-06-30T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22713002800000003790,301,U,ATL,22713,2800,3790,22713002800000003790,A066,2018-08-01T00:00:00Z,692,NA,301,PACIFIC OCEAN PERCH,B,43,393,31.5,1539.16,2101,100,2018,2022-06-30T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22713002800000003832,301,U,ATL,22713,2800,3832,22713002800000003832,A066,2018-08-04T00:00:00Z,713,NA,301,PACIFIC OCEAN PERCH,B,24,449,15.94,1250.15,1882,100,2018,2022-06-30T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22794004093000000676,301,U,ATL,22794,4093,676,22794004093000000676,A264,2018-06-15T00:00:00Z,325,NA,301,PACIFIC OCEAN PERCH,B,429,323,271.35,18398.53,29088,100,2018,2018-06-15T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22794004093000000762,301,U,ATL,22794,4093,762,22794004093000000762,A264,2018-06-26T00:00:00Z,367,NA,301,PACIFIC OCEAN PERCH,B,372,330,270.47,24761.08,34056,100,2018,2018-06-26T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22794004093000000928,301,U,ATL,22794,4093,928,22794004093000000928,A264,2018-07-15T00:00:00Z,450,NA,301,PACIFIC OCEAN PERCH,B,335,226,216.42,29165.12,45145,100,2018,2018-07-15T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,WG,1
HAUL,j22794004093000000944,301,U,ATL,22794,4093,944,22794004093000000944,A264,2018-07-16T00:00:00Z,458,NA,301,PACIFIC OCEAN PERCH,B,53,116,21.86,473.35,1148,90,2018,2018-07-16T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,WG,1
HAUL,j22644001868000000204,301,U,ATL,22644,1868,204,22644001868000000204,A070,2018-05-03T00:00:00Z,55,NA,301,PACIFIC OCEAN PERCH,B,88,72,71.6,34728,42682,100,2018,2018-05-03T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,2
HAUL,j22797003819000001022,301,U,ATL,22797,3819,1022,22797003819000001022,A117,2018-08-14T00:00:00Z,502,NA,301,PACIFIC OCEAN PERCH,B,496,387,302.78,15577.43,25518,100,2018,2018-08-14T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22554002123000001904,301,U,ATL,22554,2123,1904,22554002123000001904,A118,2018-04-14T00:00:00Z,199,NA,301,PACIFIC OCEAN PERCH,B,2,442,1.24,56.13,91,0,2018,2018-04-14T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22644001868000000214,301,U,ATL,22644,1868,214,22644001868000000214,A070,2018-05-06T00:00:00Z,60,NA,301,PACIFIC OCEAN PERCH,B,2,72,0.5,27.31,109,100,2018,2018-05-06T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,2
HAUL,j23089001234000000230,301,U,ATL,23089,1234,230,23089001234000000230,A493,2018-10-26T00:00:00Z,8,NA,301,PACIFIC OCEAN PERCH,B,7,127,5.1,336.56,462,100,2018,2018-10-26T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22652004131000000572,301,U,ATL,22652,4131,572,22652004131000000572,A346,2018-05-12T00:00:00Z,68,NA,301,PACIFIC OCEAN PERCH,B,45,117,44.52,7705.74,7789,100,2018,2018-05-12T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22654000823000000236,301,U,ATL,22654,823,236,22654000823000000236,A014,2018-05-30T00:00:00Z,88,NA,301,PACIFIC OCEAN PERCH,B,412,278,277.98,11340,16807,100,2018,2018-05-30T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,2
HAUL,j22658002142000000126,301,U,ATL,22658,2142,126,22658002142000000126,A158,2018-05-22T00:00:00Z,56,NA,301,PACIFIC OCEAN PERCH,B,39,87,28.65,3003.76,4089,100,2018,2018-05-22T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22664001868000000230,301,U,ATL,22664,1868,230,22664001868000000230,A070,2018-05-14T00:00:00Z,68,NA,301,PACIFIC OCEAN PERCH,B,205,171,170.9,40800,48941,100,2018,2018-05-14T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,2
HAUL,j22636003694000003046,301,U,ATL,22636,3694,3046,22636003694000003046,A103,2018-07-14T00:00:00Z,601,NA,301,PACIFIC OCEAN PERCH,B,394,253,231.84,16417.42,27901,99,2018,2023-02-27T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,WG,1
HAUL,j22794004093000000914,301,U,ATL,22794,4093,914,22794004093000000914,A264,2018-07-14T00:00:00Z,443,NA,301,PACIFIC OCEAN PERCH,B,8,153,1.08,91.01,674,60,2018,2018-07-14T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,WG,1
HAUL,j22900002861000000272,301,U,ATL,22900,2861,272,22900002861000000272,A319,2018-08-28T00:00:00Z,75,NA,301,PACIFIC OCEAN PERCH,B,2,181,1.85,69.68,75,0,2018,2018-08-28T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22659001879000003686,301,U,ATL,22659,1879,3686,22659001879000003686,A032,2018-07-05T00:00:00Z,503,NA,301,PACIFIC OCEAN PERCH,B,253,315,166.42,12775.05,19421,100,2018,2023-02-28T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22926010562000000474,301,U,ATL,22926,10562,474,22926010562000000474,9185,2018-10-07T00:00:00Z,9,NA,301,PACIFIC OCEAN PERCH,B,1,201,0.9,142.31,158,100,2018,2018-10-07T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,WG,2
HAUL,j22951000405000000206,301,U,ATL,22951,405,206,22951000405000000206,A234,2018-10-25T00:00:00Z,4,NA,301,PACIFIC OCEAN PERCH,B,4,104,4.3,808.78,752,80,2018,2018-10-25T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,2
HAUL,j22929004037000000450,301,U,ATL,22929,4037,450,22929004037000000450,60056,2018-10-16T00:00:00Z,223,NA,301,PACIFIC OCEAN PERCH,B,12,294,12.8,518.4,486,100,2018,2018-10-16T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22957001191000000280,301,U,ATL,22957,1191,280,22957001191000000280,A476,2018-09-13T00:00:00Z,135,NA,301,PACIFIC OCEAN PERCH,B,66,94,41,5326.09,8574,10,2018,2018-09-13T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22960001571000000338,301,U,ATL,22960,1571,338,22960001571000000338,A202,2018-09-01T00:00:00Z,216,NA,301,PACIFIC OCEAN PERCH,B,1,200,1.2,283.85,237,100,2018,2018-09-01T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,2
HAUL,j22797003819000001050,301,U,ATL,22797,3819,1050,22797003819000001050,A117,2018-08-17T00:00:00Z,516,NA,301,PACIFIC OCEAN PERCH,B,296,477,141.04,10072.17,21138,75,2018,2018-08-17T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j23072005137000000318,301,U,ATL,23072,5137,318,23072005137000000318,A439,2018-10-19T00:00:00Z,149,NA,301,PACIFIC OCEAN PERCH,B,249,247,196.26,2495.91,3167,100,2018,2018-10-19T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,2
HAUL,j22845002046000000032,301,U,ATL,22845,2046,32,22845002046000000032,A573,2018-09-12T00:00:00Z,150,NA,301,PACIFIC OCEAN PERCH,B,1,214,0.7,28.78,41,100,2018,2018-09-12T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22818003369000001226,301,U,ATL,22818,3369,1226,22818003369000001226,A047,2018-07-24T00:00:00Z,606,NA,301,PACIFIC OCEAN PERCH,B,1192,806,778.02,56453.56,86492,99,2018,2018-07-24T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,WY,1
HAUL,j23070005137000000354,301,U,ATL,23070,5137,354,23070005137000000354,A439,2018-11-03T00:00:00Z,169,NA,301,PACIFIC OCEAN PERCH,B,312,203,202.2,49777.13,76807,100,2018,2018-11-03T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,2
HAUL,j22713002800000003554,301,U,ATL,22713,2800,3554,22713002800000003554,A066,2018-07-05T00:00:00Z,575,NA,301,PACIFIC OCEAN PERCH,B,279,369,212.91,9977.93,13075,100,2018,2022-06-30T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
